peak,"Snowy Mountain",38.5537286,-79.5336594,1370
peak,"Tibbet Knob",38.9142774,-78.7055728,892
peak,"Antley Knob",37.8792634,-82.3204211,561
peak,"Armstrong Mountain",38.098163,-81.3039986,702
peak,"Backus Mountain",37.8476161,-80.967316,861
peak,"Bald Knob",38.9403743,-80.460367,526
peak,"Bald Knob",39.3361997,-80.23953,473
peak,"Bald Knob",39.5145292,-79.8975643,656
peak,"Ball Knob",38.9453608,-81.3131742,342
peak,"Barnette Hill",38.5306586,-80.7512094,566
peak,"Batoff Mountain",37.8387251,-81.1501,790
peak,"Bear Garden Mountain",39.3314889,-78.3950073,474
peak,"Bear Knob",38.1617578,-82.2273644,351
peak,"Bear Knob",38.8278831,-80.0567418,869
peak,"Bee Knob",38.8450993,-80.4245311,514
peak,"Bee Mountain",38.1884347,-81.6148416,530
peak,"Beech Mountain",38.6720524,-80.1361854,1083
peak,"Beelick Knob",37.8648391,-80.8773133,991
peak,"Belcher Mountain",37.4523361,-81.5189937,683
peak,"Bennett Mountain",37.8259526,-80.6911949,892
peak,"Bent Mountain",37.447064,-80.97592,940
peak,"Beury Mountain",37.9287251,-81.0225971,760
peak,"Bickett Knob",37.6309557,-80.5653501,1014
peak,"Big Bend Mountain",37.6620646,-80.7836938,791
peak,"Big Knob",38.8531552,-80.3895301,551
peak,"Big Pine Knob",38.8898132,-80.8773267,436
peak,"Big Run Knob",38.7945474,-80.2584137,732
peak,"Bird Knob",38.3139925,-81.2334451,555
peak,"Blair Mountain",37.8628828,-81.8562314,596
peak,"Blue Knob",38.1464859,-81.9515176,420
peak,"Bluestone Mountain",37.6028968,-80.9612,756
peak,"Boar Knob",38.7425941,-80.9270503,440
peak,"Bobs Mountain",38.5842842,-79.4442122,999
peak,"Boggs Hightop",37.6979005,-80.3828469,921
peak,"Boyd Branch Knob",37.9089991,-81.3823294,956
peak,"Bragg Knob",38.5253781,-80.9634381,494
peak,"Brushy Point",37.9245479,-81.8706773,545
peak,"Buck Knob",38.7917649,-80.602315,456
peak,"Buckeye Knob",38.7653658,-81.5334574,331
peak,"Buffalo Mountain",37.9731744,-80.5567491,1204
peak,"Buffalo Mountain",37.7698311,-81.6970575,749
peak,"Bunker Hill",37.5195654,-80.8195248,650
peak,"Buster Knob",37.960116,-80.8287026,997
peak,"Butchers Knob",39.2920453,-78.4950091,540
peak,"Cabin Hill",37.848435,-82.0884637,537
peak,"Castle Knob",38.617061,-79.4389347,1058
peak,"Catherines Knob",39.633414,-80.2289648,522
peak,"Cedar Knob",38.579007,-79.4005995,965
peak,"Cedar Knob",38.9206666,-79.0733662,648
peak,"Chambers Knob",38.742868,-81.2734518,356
peak,"Charles Knob",39.0381644,-79.0897556,830
peak,"Cheat View",39.6206371,-79.8197795,675
peak,"Cheney Knob",37.8503947,-80.8937024,864
peak,"Cherry Pond Mountain",37.8442761,-81.5614987,843
peak,"Chestnut Flat Mountain",37.812057,-81.3134373,742
peak,"Chisler Knob",39.6436923,-80.0342332,451
peak,"Coal Mountain",38.401203,-81.9020767,325
peak,"Coburn Knob",39.0509413,-78.8941912,609
peak,"Cochran Knob",38.7973229,-80.4128634,551
peak,"Cook Mountain",37.8589975,-81.5956668,773
peak,"Coon Knob",38.6148225,-80.7806551,542
peak,"Corren Knob",38.3937174,-80.8192654,745
peak,"Cotton Hill",38.1106642,-81.1781615,628
peak,"Cross Mountain",37.9726185,-80.590917,1271
peak,"Darbys Nose",39.3414885,-78.4250081,380
peak,"Davy Knob",37.565675,-80.9492543,831
peak,"Dempsey Mountain",37.7056762,-80.683969,780
peak,"Desert Knob",38.7425911,-81.166226,400
peak,"Devines Knob",39.6639688,-80.2484087,488
peak,"Difficult Hill",39.287326,-79.3211544,881
peak,"Dorsey Knob",39.5978603,-79.9592314,426
peak,"Efaw Knob",39.6870247,-80.309798,483
peak,"Eli Taylor Knob",38.6398202,-80.8795476,470
peak,"Elkhorn Mountain",38.9287219,-79.0461428,910
peak,"Elkhorn Rock",38.9287219,-79.0461428,910
peak,"Fike Hill",39.5706423,-79.5014333,943
peak,"Flat Top Mountain",37.6801217,-80.5784083,975
peak,"Fluted Rocks",39.612871,-78.2716753,250
peak,"Fork Mountain",37.9170613,-80.808701,1008
peak,"Four Ridge Knob",38.7586996,-81.5059565,340
peak,"Fowler Knob",38.1951114,-80.8434298,686
peak,"Fox Knob",38.5473241,-80.801211,525
peak,"Frail Knob",38.5562058,-81.4467886,347
peak,"Frame Knob",38.5664878,-80.9687165,447
peak,"Garden Ground Mountain",37.8981694,-81.0837099,845
peak,"Garnes Knob",38.6711997,-81.6809618,365
peak,"Gauley Mountain",38.1528863,-81.1151043,774
peak,"Getz Mountain",38.9065001,-79.0516986,750
peak,"Gobbler Knob",38.4745307,-82.1856998,302
peak,"Godby Knob",37.9492681,-81.9837372,523
peak,"Goddard Mountain",37.9342842,-80.7475884,1003
peak,"Grave Creek Indian Mound",39.9170193,-80.7445297,219
peak,"Green Hill",38.768434,-80.4598089,506
peak,"Green Shoals Mountain",38.0456533,-82.060965,402
peak,"Gregg Knob",39.501479,-79.5333808,960
peak,"Gunstock Knob",38.5475945,-81.4995678,387
peak,"Hall Knob",38.7259203,-81.7054072,331
peak,"Haystack Mountain",37.9556668,-81.2076043,766
peak,"Hecks Knob",37.7106716,-81.1423198,833
peak,"Hector Knob",37.4642854,-81.0506461,779
peak,"Hensley Knob",37.4951117,-81.7370563,727
peak,"Higgins Knob",39.6534142,-80.0542338,423
peak,"High Knob",37.4362226,-81.8178929,626
peak,"High Knob",38.8089883,-80.4842547,502
peak,"Highland Mountain",37.8809485,-80.9942619,849
peak,"Hodam Mountain",38.5912169,-80.3928603,808
peak,"Hog Knob",38.7545433,-80.613704,446
peak,"Hokes Mountain",37.6506788,-80.4211788,842
peak,"Honsocker Knob",39.7011927,-80.4061886,493
peak,"Hoover Knob",37.9378758,-82.1756921,513
peak,"Horsepen Mountain",37.6406632,-81.9934561,763
peak,"Horseshoe Mountain",39.4842587,-78.8444659,359
peak,"Huff Mountain",37.7156657,-81.666778,835
peak,"Huggins Knob",37.9659522,-80.5578601,1204
peak,"Hump Mountain",37.8131733,-80.8778678,989
peak,"Ice Mountain",39.363432,-78.4669537,451
peak,"Independence Mountain",38.3134374,-81.180943,487
peak,"Irish Lick Knob",37.8590002,-81.3614947,934
peak,"Irish Mountain",37.7595622,-80.9603697,940
peak,"James Knob",38.6078774,-80.8384348,462
peak,"Jephany Knob",39.0475799,-81.4126203,336
peak,"Johnny Knob",38.5139862,-81.3217851,343
peak,"Jones Mountain",37.6904005,-80.396458,918
peak,"Kayford Mountain",37.9698313,-81.3820529,873
peak,"Keeney Knob",37.7734531,-80.7053608,1195
peak,"Kelley Knob",39.6253608,-79.5625457,712
peak,"Kelly Knob",37.9595394,-82.3187551,461
peak,"Kile Knob",38.6162274,-79.4819918,1395
peak,"Kings Knob",38.7709322,-80.5856474,472
peak,"Kopperston Mountain",37.778722,-81.5481635,993
peak,"Leef Knob",37.8315079,-80.7231405,827
peak,"Little Cacapon Mountain",39.3500986,-78.6102908,482
peak,"Little Mountain",39.2314926,-78.8089083,559
peak,"Little Mountain",39.4912066,-78.3586196,434
peak,"Little Sewell Mountain",37.9520619,-80.7186989,1051
peak,"Locust Knob",38.8953722,-80.6823193,477
peak,"Long Knob",38.5706556,-80.8845471,447
peak,"Long Knob",39.226215,-78.8655776,527
peak,"Lough Knob",39.7053604,-80.4742455,484
peak,"Mail Point Hill",39.03258,-81.5292899,348
peak,"Mann Knob",38.0242622,-82.2015279,429
peak,"Marsh Hart Knob",38.7831432,-81.518179,342
peak,"McKusic Hill",39.1422999,-81.4709547,325
peak,"Merritt Knob",39.2303816,-78.8900232,592
peak,"Monroe Knob",38.7614771,-81.5242904,343
peak,"Moses Fork Mountain",37.9617602,-82.4176484,394
peak,"Moss Knob",38.8275998,-80.4189751,555
peak,"Mule Knob",38.6998157,-81.0628884,478
peak,"Myles Knob",37.9748383,-80.8073134,1054
peak,"Owlshead",39.4389665,-80.9570528,434
peak,"Owlshead",39.5392486,-80.6428738,442
peak,"Paint Mountain",37.9517767,-81.321496,904
peak,"Panther Knob",38.5634509,-79.4953249,1371
peak,"Patricks Peak",37.6312328,-80.6492426,813
peak,"Payne Knob",38.0117757,-81.3170526,851
peak,"Phils Knob",39.0767741,-78.8814127,752
peak,"Mount Phoebe",39.4881421,-79.7603356,715
peak,"Pickering Knob",37.7795472,-82.1067972,587
peak,"Pickle Mountain",38.6040063,-79.3947662,912
peak,"Pigeonroost",39.1873287,-79.2239277,1074
peak,"Pilot Knob",38.5595428,-81.0395524,492
peak,"Pine Knob",37.4265005,-81.8142815,629
peak,"Pine Knob",38.9470416,-80.3986985,497
peak,"Pine Knob",38.9645389,-80.5520371,448
peak,"Pine Swamp Knob",39.5578651,-79.512823,944
peak,"Pine Tree Knob",38.5023421,-79.432822,961
peak,"Pinkerton Knob",39.5406518,-78.1297255,549
peak,"Pinnacle",37.3251165,-81.2856556,948
peak,"Pinnacle",39.3820421,-79.0786423,950
peak,"Pinnickinnick Mountain",39.2848117,-80.3292558,443
peak,"Mount Pisgah",38.4462127,-81.0664964,499
peak,"Pleasant Hill",38.769544,-80.5375897,438
peak,"Plumley Knob",37.8145611,-80.9737045,938
peak,"Plumley Mountain",37.7720617,-80.9848153,899
peak,"Plummer Knob",39.3100912,-80.1259152,505
peak,"Pond Knob",37.8895545,-81.4287187,1011
peak,"Porter Knob",38.0609254,-82.3398683,424
peak,"Porter Knob",38.360644,-82.1581971,344
peak,"Potato Knob",38.5256647,-80.299522,1077
peak,"Powder Spring Knob",39.0276086,-78.909192,625
peak,"Powell Knob",38.9017587,-80.8123244,430
peak,"Prospect Hill",39.5945409,-77.9211088,178
peak,"Purslane Mountain",39.5873151,-78.3697325,568
peak,"Rattlesnake Knob",38.6709287,-80.9823294,481
peak,"Raven Rocks",39.1401049,-77.8347171,439
peak,"Raven Rocks",39.3375994,-78.4966763,364
peak,"Red Hill",39.2464641,-81.4717878,312
peak,"Red Spring Mountain",37.779564,-80.7161946,1169
peak,"Riggs Knob",39.8481315,-80.755643,435
peak,"River Mountain",39.4764821,-78.6447372,558
peak,"Rocky Knob",38.3475928,-81.9245763,354
peak,"Rose Hill",38.9084176,-81.3095631,348
peak,"Round Knob",38.649275,-80.1534077,1073
peak,"Round Knob",39.0817744,-79.0539205,698
peak,"Ruleman Mountain",38.5873394,-79.4658797,1233
peak,"Saddle Back Knob",39.1703547,-81.657906,251
peak,"Sand Knob",37.6192856,-80.9589781,749
peak,"Schaffenaker Mountain",39.2770458,-78.4725084,453
peak,"Shady Spring Mountain",37.717894,-81.1198191,895
peak,"Shafer Knob",39.0250795,-81.7087407,332
peak,"Signal Knob",38.4442555,-82.0581941,331
peak,"Simmons Mountain",38.544285,-79.4758794,1121
peak,"Sims Mountain",37.9387281,-80.7795339,999
peak,"Slanes Knob",39.3278777,-78.4536197,491
peak,"Sleepy Creek Mountain",39.4578755,-78.1958376,580
peak,"Smith Knob",38.9486934,-81.5409571,348
peak,"Smith Mountain",37.8056727,-80.9506479,907
peak,"Snaggy Mountain",39.4864807,-79.4872682,948
peak,"Snowy Point",39.1637184,-79.322544,1235
peak,"Spring Gap Mountain",39.4575955,-78.4813996,679
peak,"Spring Mountain",37.8153888,-81.4851068,721
peak,"Spring Mountain",37.8209419,-81.6473345,813
peak,"Spruce Mountain",37.8553898,-81.2939935,829
peak,"Squealer Knob",37.8939983,-81.4878865,818
peak,"Stephens Knob",39.0681348,-81.5412348,329
peak,"Stevens Knob",37.9492831,-80.8112018,986
peak,"Stonelick Knob",37.6945638,-80.8420304,1006
peak,"Stump Knob",38.8856671,-79.0030855,848
peak,"Sugargrove Knob",38.1026139,-80.802038,948
peak,"Sugarloaf Knob",39.0731631,-78.907525,647
peak,"Sullivan Knob",37.7692847,-80.9164794,786
peak,"Swell Mountain",37.7706745,-80.8181425,978
peak,"Tallery Mountain",37.565675,-80.9492543,831
peak,"The Swell",37.8156753,-80.6531377,793
peak,"Thrasher Knob",39.2181597,-78.8983569,642
peak,"Timber Mountain",39.3062115,-78.5033428,538
peak,"Turkeycamp Knob",38.1911999,-82.3084795,380
peak,"Utah Hill",38.968414,-81.7256856,324
peak,"Wagner Knob",38.5681734,-79.4589348,981
peak,"Wallowhole Mountain",37.8623399,-80.8042552,998
peak,"Walnut Hill",39.1861877,-81.6787401,294
peak,"Walnut Knob",37.5312341,-80.6170151,777
peak,"Walnut Knob",37.9045598,-80.9442607,1049
peak,"Walnut Knob",38.0459489,-80.7631469,1005
peak,"Weaver Knob",37.8617874,-80.4497984,873
peak,"Weed Knob",38.9167502,-81.5026226,363
peak,"Weedy Knob",38.6012073,-81.1298344,447
peak,"Wells Mountain",37.9792596,-82.427649,388
peak,"Wet Knob",37.8842685,-82.0448505,574
peak,"Wheeler Knob",38.2153641,-82.4254295,344
peak,"Wilfong Knob",38.6056728,-79.4128225,935
peak,"Wolf Creek Mountain",37.6512325,-80.653688,805
peak,"Wolf Creek Mountain",37.566787,-80.8525832,871
peak,"Workman Knob",38.056213,-81.7748431,599
peak,"Kelly Knob",38.8417716,-80.0664647,867
peak,"Wacousta Hill",39.2167701,-78.603901,384
peak,"Airport Hill",38.238176,-80.0578417,798
peak,"Allen Knob",38.0420608,-80.6936999,1119
peak,"Ant Knob",38.7659469,-79.0942002,916
peak,"Bald Knob",38.2009522,-80.1864586,1308
peak,"Bald Knob",38.8206682,-78.8994703,760
peak,"Ballard Mountain",38.0640079,-80.3572985,835
peak,"Barlow Top",38.3859495,-80.094512,1311
peak,"Barton Knob",38.6170569,-79.9297876,1350
peak,"Batlick Mountain",37.7901226,-80.2045112,925
peak,"Bearden Knob",39.105386,-79.4258829,1175
peak,"Bee Knob",38.0928957,-80.4275794,1231
peak,"Bee Knob",38.4276095,-80.4325828,987
peak,"Big Bull Hill",38.1031731,-80.4623032,1169
peak,"Big Mountain",38.7912239,-79.3078198,784
peak,"Big Mountain",38.5920608,-79.56505,1177
peak,"Big Spruce Knob",38.2626176,-80.205071,1419
peak,"Bill Knob",38.4898317,-80.3270228,935
peak,"Black Oak Mountain",37.364284,-81.1817625,995
peak,"Blackbird Knob",39.0334425,-79.3486566,1203
peak,"Blue Knob",38.1756735,-80.2795183,1340
peak,"Boggs Knob",38.0081754,-80.3784099,792
peak,"Bollinger Knob",38.9909422,-78.6927942,669
peak,"Bother Knob",38.5073444,-79.2111483,1323
peak,"Bradshaw Hill",38.4726129,-80.1553489,1335
peak,"Brier Knob",38.0576164,-80.6659214,1136
peak,"Brierpatch Mountain",38.8917773,-79.5197749,1348
peak,"Briery Knob",38.0326176,-80.5895292,1082
peak,"Briery Knob",38.138733,-80.0356177,1040
peak,"Briery Knob",38.2809469,-80.4717501,1145
peak,"Brown Mountain",39.1628852,-79.3728246,1137
peak,"Brushy Mountain",38.6745599,-79.3678215,1004
peak,"Brushy Mountain",38.5231741,-79.5083802,1258
peak,"Buck Knob",38.6437204,-80.1034059,1173
peak,"Buck Knob",39.5911871,-80.9448268,409
peak,"Buck Mountain",38.9992755,-78.7208506,710
peak,"Bulls Head",38.9431663,-79.2108719,838
peak,"Burner Mountain",38.5881708,-79.7564458,1309
peak,"Burnt Knob",38.3242766,-80.7031494,804
peak,"Bush Place Knob",38.0898383,-80.6314762,1208
peak,"Canaan Mountain",39.030109,-79.4983865,1265
peak,"Castle Mountain",38.6459493,-79.4181009,1032
peak,"Castle Rock",38.9253888,-79.238373,709
peak,"Cave Mountain",38.8473343,-79.270874,854
peak,"Cedar Knob",38.6576159,-79.3772661,891
peak,"Chenoweth Knob",38.8712199,-79.7581183,1169
peak,"Cherry Knob",38.6739983,-80.0420157,1106
peak,"Chestnut Knob",38.3962202,-80.5345317,819
peak,"Chimney Rock",39.0159425,-79.4875526,1244
peak,"Clifton Knob",38.7117815,-79.273929,866
peak,"Close Mountain",39.1812175,-79.5822804,877
peak,"Coal Knob",38.9876098,-79.3806025,1148
peak,"Cold Knob",38.4467782,-80.2814648,1129
peak,"Coles Mountain",37.9051215,-80.2378477,936
peak,"Cottle Knob",38.3603871,-80.6470363,924
peak,"Cow Knob",38.6920603,-79.0908668,1229
peak,"Crouch Knob",38.5709466,-79.9603436,1374
peak,"Cunningham Knob",38.7023352,-79.6628335,1339
peak,"Day Knob",38.7031708,-79.2583727,858
peak,"Day Mountain",38.2540073,-80.1686803,1311
peak,"Dayton Knob",38.9689993,-79.2286506,620
peak,"Droop Mountain",38.0467867,-80.2647947,1100
peak,"Dug Knob",38.6837272,-79.1417019,749
peak,"Dunkle Knob",38.6523394,-79.1653139,849
peak,"Elk Mountain",38.5028908,-80.1039586,1336
peak,"Elleber Knob",38.4201196,-79.7225528,1401
peak,"Ellis Knob",38.0834512,-80.4559137,1183
peak,"Entry Mountain",38.6301169,-79.3644875,813
peak,"Evick Knob",38.5637313,-79.2169819,813
peak,"Fisher Knob",38.7303923,-79.1122565,878
peak,"Fisher Mountain",38.6823382,-79.2333717,918
peak,"Flint Knob",38.5865074,-79.3353195,959
peak,"Foremost Mountain",38.8456678,-79.0355869,905
peak,"Fork Mountain",37.4629029,-80.4933949,1190
peak,"Fork Mountain",38.2392812,-80.5017511,962
peak,"Fork Mountain",39.0728841,-79.6814514,871
peak,"Fouts Knob",38.9676097,-78.8189106,640
peak,"Frank Mountain",38.5317835,-79.7381105,1193
peak,"Frye Knob",38.4570658,-79.3964315,960
peak,"Germany Knob",38.7728905,-79.4067129,838
peak,"Granddaddy Knob",38.5515095,-79.2269822,785
peak,"Grassy Knob",38.0723383,-80.6620326,1097
peak,"Grassy Mountain",38.6526146,-79.6025525,1265
peak,"Green Mountain",39.0131634,-79.6167254,1069
peak,"Greenbrier Mountain",37.8173437,-80.3264604,1012
peak,"Gregg Knob",38.8409441,-79.5853327,1246
peak,"Grindstone Knob",38.2240109,-79.9467256,981
peak,"Haines Knob",38.8648327,-79.5775549,1299
peak,"Halfmoon Mountain",39.0009418,-78.6316808,854
peak,"Harman Knob",38.7926125,-79.3908791,865
peak,"Harper Knob",38.7901091,-79.8581215,913
peak,"Haystack Knob",38.7881688,-79.073644,863
peak,"Haystack Knob",38.9045552,-79.4381046,1376
peak,"Heavener Mountain",38.6215071,-79.1822588,851
peak,"Hickory Knob",37.8192891,-80.2056228,1008
peak,"High Head Mountain",37.5979026,-80.3200611,1022
peak,"High Knob",38.4354003,-79.3442073,976
peak,"High Knob",38.5465089,-79.3186519,1002
peak,"High Knob",38.6962264,-79.2889295,912
peak,"High Knob",38.8031685,-79.1886483,837
peak,"High Knob",38.8790006,-79.2364282,844
peak,"High Mountain",38.9184438,-79.4753288,1287
peak,"Hock Knob",38.1190073,-80.3234087,1218
peak,"Hog Knob",38.9481647,-79.59089,977
peak,"Hommon Mountain",38.9776094,-78.7633524,738
peak,"Hopkins Mountain",37.9459543,-80.2528489,1002
peak,"Horse Rock",38.7531683,-79.5006057,1374
peak,"Hunter Hill",39.3814634,-81.4240091,266
peak,"Hunting Ground Mountain",38.6476151,-79.5425502,1106
peak,"Hutton Knob",38.6412231,-79.9131207,1291
peak,"Jesses Knob",37.302064,-80.9800843,1164
peak,"Job Knob",38.0795616,-80.5425838,1324
peak,"Job Knob",38.8681665,-79.5225526,1353
peak,"Kerless Knob",38.1709485,-80.5606414,1077
peak,"Ketterman Knob",38.7826125,-79.429214,876
peak,"Lankey Mountain",38.6415054,-79.3719879,872
peak,"Lawn Knob",39.095107,-78.8697453,643
peak,"Lick Knob",38.7365029,-79.2669843,905
peak,"Limestone Mountain",39.2223266,-79.6986761,945
peak,"Little Allegheny Mountain",37.9151227,-80.1336762,1016
peak,"Little Beech Mountain",38.7698333,-79.724226,1110
peak,"Little Cove Mountain",38.9034443,-78.8269668,701
peak,"Little Middle Mountain",38.7412234,-79.6272772,1423
peak,"Little Mountain",37.4401255,-80.4847826,1127
peak,"Little Mountain",38.8278895,-79.4875505,1168
peak,"Little Mountain",39.5803731,-78.129726,302
peak,"Long Mountain",38.952332,-78.7094616,951
peak,"Lower Mountain",38.3687307,-79.8631133,917
peak,"Lynn Knob",38.6712245,-79.7358911,1213
peak,"Mace Knob",38.4501159,-80.0122876,1425
peak,"Mad Tom",38.2334562,-79.8500553,1236
peak,"Mallow Knob",38.7556684,-79.4503258,902
peak,"McGowan Mountain",38.9834406,-79.6942286,1189
peak,"Michael Mountain",38.2903989,-79.9039471,1121
peak,"Middle Mountain",38.6323394,-79.3097633,924
peak,"Middle Mountain",38.8942782,-79.1555917,774
peak,"Mill Mountain",38.5048432,-79.340319,918
peak,"Mitchell Mountain",38.5367866,-79.3533752,917
peak,"Moser Knob",38.638172,-79.3925443,942
peak,"Moss Mountain",37.6281801,-80.2828394,943
peak,"Mozark Mountain",39.0434414,-79.5600562,1169
peak,"Neds Mountain",38.5878962,-79.3414308,923
peak,"Nesselrod Knob",38.7098373,-79.2064264,877
peak,"O&apos;Neill Knob",37.777622,-80.2609023,959
peak,"Ore Mountain",38.7187257,-79.2655953,886
peak,"Paddy Knob",38.2659561,-79.7958868,1365
peak,"Payne Knob",38.4592756,-80.41286,945
peak,"Peaser Knob",38.0648381,-80.6945337,1039
peak,"Pinnacle",39.1431605,-78.4347295,864
peak,"Pisgah Knob",38.6134412,-80.238132,1018
peak,"Point Mountain",38.0145628,-80.5495275,1189
peak,"Point Mountain",38.1728951,-80.3470212,1236
peak,"Pointy Knob",39.030109,-79.4986643,1265
peak,"Pollock Knob",38.0476168,-80.6428648,1187
peak,"Pond Lick Mountain",38.8912198,-79.7364511,1222
peak,"Mount Porte Crayon",38.9289993,-79.4561613,1452
peak,"Propst Knob",38.6137288,-79.3242081,958
peak,"Red Lick Mountain",38.3159507,-80.1295126,1428
peak,"Red Oak Knob",38.3531673,-80.4406381,1129
peak,"Reddish Knob",38.4623453,-79.2419821,1336
peak,"Redoak Knob",38.4792778,-80.2531303,1102
peak,"Reynolds Knob",38.8078907,-79.0625324,930
peak,"Rich Knob",38.5065035,-80.0039551,1150
peak,"River Knob",38.928722,-79.296709,697
peak,"Rocky Knob",38.1570619,-80.3539659,1355
peak,"Rocky Mountain",38.7453916,-79.2392054,939
peak,"Rocky Point",38.4884457,-80.162016,1313
peak,"Rough Knob",38.5456722,-79.716999,1184
peak,"Round Knob",38.6401141,-79.743113,1202
peak,"Round Knob",38.6603947,-79.155869,783
peak,"Round Mountain",38.1498403,-80.3042414,995
peak,"Shaffer Mountain",39.336212,-79.5239413,972
peak,"Sharp Knob",38.4270584,-80.1645154,1379
peak,"Short Mountain",38.1078958,-80.3923003,1143
peak,"Shriner Knob",38.5342879,-79.2397604,809
peak,"Simmons Mountain",38.4478995,-79.3869866,983
peak,"Simpson Knob",38.6951155,-79.2633729,849
peak,"Siple Mountain",38.7273367,-79.2136489,878
peak,"Slabcamp Mountain",38.0190099,-80.2109032,1000
peak,"Slate Lick Knob",38.2773442,-79.8531114,1035
peak,"Smoke Camp Knob",38.5534497,-79.7042209,1290
peak,"Snowy Mountain",38.5537286,-79.5336594,1370
peak,"Snyder Knob",38.5365031,-79.963954,1432
peak,"Snyder Knob",38.9287215,-78.7727977,936
peak,"Socrates Mountain",38.5981741,-79.2908735,1032
peak,"Spring Mountain",38.8192793,-79.1619806,951
peak,"Spring Mountain",39.1164944,-78.4733417,738
peak,"Spruce Knob",38.699836,-79.5328284,1482
peak,"Spruce Mountain",38.1728956,-80.3017414,1316
peak,"Spruce Mountain",38.699836,-79.5328284,1482
peak,"Stony Creek Mountain",38.2509525,-80.1267338,1076
peak,"Sugar Creek Mountain",38.3065046,-80.2514624,1355
peak,"Sugar Knob",38.9767758,-78.6111246,976
peak,"Sugarcamp Knob",38.1673383,-80.4756378,1132
peak,"Sweedlin",38.7465028,-79.1422575,698
peak,"Swisher Knob",38.747336,-79.217538,844
peak,"Tallow Knob",38.4017833,-80.0425658,1234
peak,"Tanner Knob",38.2342803,-80.6031441,892
peak,"Tea Creek Mountain",38.3459493,-80.1692368,1385
peak,"Thorny Creek Mountain",38.2942872,-79.9639495,1026
peak,"Town Mountain",38.654561,-79.3019853,872
peak,"Turkey Knob",37.3628953,-81.1595391,892
peak,"Turkey Knob",38.6117849,-79.2786509,948
peak,"Twin Sugars",38.039841,-80.437857,1097
peak,"Ugly Mountain",38.4365116,-79.3236511,792
peak,"Upper Mountain",38.384286,-79.8553355,949
peak,"Valley Mountain",38.4592819,-80.0417333,1171
peak,"Wagner Knob",38.6953934,-79.2197602,745
peak,"Ward Knob",38.5162259,-79.9645091,1385
peak,"Whetmiller Knob",38.6728943,-79.1508689,855
peak,"Wicks Knob",37.8615102,-80.3011826,970
peak,"Wildcat Knob",38.0973383,-80.621476,1223
peak,"Yokum Knob",38.7259459,-79.6425553,1301
peak,"Mill Mountain",38.9784424,-78.6314031,1006
peak,"Buck Knob",38.380948,-80.1945161,1315
peak,"Thorn Knob",39.0687144,-79.8606268,887
peak,"Ale Mountain",38.4931767,-79.3580972,924
peak,"Anthony Hill",39.0553568,-81.6934625,274
peak,"Arnolds Knob",37.4920708,-80.3445005,1192
peak,"Asbury Knob",38.3995635,-79.8289457,1002
peak,"Back Fork Mountain",38.5976091,-80.1911857,1138
peak,"Bake Oven Knob",39.6148041,-80.33008,505
peak,"Baker Mountain",39.1626045,-78.5569553,624
peak,"Bald Knob",37.5978946,-81.1353739,1045
peak,"Bald Knob",37.7428975,-80.7675844,1047
peak,"Bald Knob",37.8876077,-81.6173348,717
peak,"Bald Knob",38.4073422,-79.7128301,1363
peak,"Bald Knob",38.4439844,-81.6020692,381
peak,"Bald Knob",38.4478947,-79.931173,1476
peak,"Bald Knob",39.0051095,-79.4192157,1332
peak,"Bald Knob",39.0970511,-78.7427952,874
peak,"Ballengee Knob",37.7492864,-80.7611955,1095
peak,"Balls Knob",38.9534151,-81.6023481,339
peak,"Barlow Top",38.228729,-80.2236827,1384
peak,"Barnes Knob",38.9692527,-81.0220543,368
peak,"Bayard Knob",38.6728915,-79.6795001,1263
peak,"Bear Knob",39.057318,-80.289808,570
peak,"Bear Mountain",38.4470635,-79.691441,1362
peak,"Beargarden Knob",38.0362267,-80.7712025,1008
peak,"Bearlick Knob",38.9981612,-79.7975674,837
peak,"Bearwallow Knob",38.1864967,-81.1137159,708
peak,"Bearwallow Knob",38.2081717,-80.407302,1227
peak,"Bee Knob",38.6170526,-80.2164647,1082
peak,"Beech Knob",38.1123381,-80.6050867,1261
peak,"Beech Knob",38.1578923,-80.664812,886
peak,"Beech Mountain",38.6559475,-79.6614436,1237
peak,"Bell Hill",38.9148077,-81.164559,323
peak,"Ben Creek Mountain",37.6223306,-81.9328982,633
peak,"Bens Hill",38.9720538,-78.7186285,735
peak,"Bens Knob",39.2578799,-78.5258429,617
peak,"Beulah Knob",38.3842682,-81.2609476,463
peak,"Mount Beulah",38.9073071,-81.2162275,371
peak,"Bevan Hill",39.5300936,-78.4519554,204
peak,"Beverage Knob",38.8192672,-80.3856405,589
peak,"Bible Knob",38.6451163,-79.386433,923
peak,"Bickle Knob",38.9342746,-79.7314517,1220
peak,"Big Hill",38.1431768,-80.0820089,897
peak,"Big Knob",38.4375994,-81.3173392,437
peak,"Big Knob",38.4889903,-80.966771,488
peak,"Big Knob",38.9062201,-79.6725597,1156
peak,"Big Mountain",38.1503938,-80.5209173,1146
peak,"Big Mountain",38.6023259,-80.5109209,710
peak,"Big Mountain",38.9648326,-79.196427,722
peak,"Big Rock",38.0787203,-81.1856612,758
peak,"Bishop Knob",38.3409448,-80.4853624,954
peak,"Black Mountain",38.2351176,-80.2381278,1403
peak,"Black Rock",39.3431554,-79.1105883,963
peak,"Bland Hills",38.7142808,-79.4106013,878
peak,"Blue Knob",38.1215058,-80.4823042,1227
